Cnty_ID,Year,Crash_Sev_ID,crash_count
Madison,2024,Not Injured,263
Madison,2024,Possible Injury,34
Madison,2024,Unknown,2
Marion,2017,Incapacitating Injury,7
Marion,2017,Killed,7
Marion,2017,Non-Incapacitating,13
Marion,2017,Not Injured,99
Marion,2017,Possible Injury,25
Marion,2017,Unknown,4
Marion,2018,Incapacitating Injury,8
Marion,2018,Killed,1
Marion,2018,Non-Incapacitating,7
Marion,2018,Not Injured,107
Marion,2018,Possible Injury,17
Marion,2018,Unknown,7
Marion,2019,Incapacitating Injury,15
Marion,2019,Killed,3
Marion,2019,Non-Incapacitating,16
Marion,2019,Not Injured,88
Marion,2019,Possible Injury,22
Marion,2019,Unknown,3
Marion,2020,Incapacitating Injury,10
Marion,2020,Killed,5
Marion,2020,Non-Incapacitating,19
Marion,2020,Not Injured,72
Marion,2020,Possible Injury,29
Marion,2020,Unknown,4
Marion,2021,Incapacitating Injury,9
Marion,2021,Killed,6
Marion,2021,Non-Incapacitating,19
Marion,2021,Not Injured,96
Marion,2021,Possible Injury,11
Marion,2021,Unknown,5
Marion,2022,Incapacitating Injury,10
Marion,2022,Killed,3
Marion,2022,Non-Incapacitating,13
Marion,2022,Not Injured,86
Marion,2022,Possible Injury,16
Marion,2022,Unknown,6
Marion,2023,Incapacitating Injury,18
Marion,2023,Killed,6
Marion,2023,Non-Incapacitating,18
Marion,2023,Not Injured,111
Marion,2023,Possible Injury,21
Marion,2023,Unknown,4
Marion,2024,Incapacitating Injury,13
Marion,2024,Killed,2
Marion,2024,Non-Incapacitating,24
Marion,2024,Not Injured,87
Marion,2024,Possible Injury,12
Marion,2024,Unknown,5
Martin,2017,Incapacitating Injury,24
Martin,2017,Killed,6
Martin,2017,Non-Incapacitating,51
Martin,2017,Not Injured,157
Martin,2017,Possible Injury,15
Martin,2017,Unknown,2
Martin,2018,Incapacitating Injury,16
Martin,2018,Killed,6
Martin,2018,Non-Incapacitating,55
Martin,2018,Not Injured,171
Martin,2018,Possible Injury,23
Martin,2018,Unknown,2
Martin,2019,Incapacitating Injury,38
Martin,2019,Killed,8
Martin,2019,Non-Incapacitating,40
Martin,2019,Not Injured,243
Martin,2019,Possible Injury,19
Martin,2019,Unknown,6
Martin,2020,Incapacitating Injury,16
Martin,2020,Killed,6
Martin,2020,Non-Incapacitating,44
Martin,2020,Not Injured,135
Martin,2020,Possible Injury,17
Martin,2020,Unknown,3
Martin,2021,Incapacitating Injury,13
Martin,2021,Killed,13
Martin,2021,Non-Incapacitating,37
Martin,2021,Not Injured,158
Martin,2021,Possible Injury,25
Martin,2021,Unknown,5
Martin,2022,Incapacitating Injury,13
Martin,2022,Killed,19
Martin,2022,Non-Incapacitating,65
Martin,2022,Not Injured,142
Martin,2022,Possible Injury,12
Martin,2022,Unknown,6
Martin,2023,Incapacitating Injury,12
Martin,2023,Killed,13
Martin,2023,Non-Incapacitating,48
Martin,2023,Not Injured,196
Martin,2023,Possible Injury,13
Martin,2023,Unknown,6
Martin,2024,Incapacitating Injury,15
Martin,2024,Killed,10
Martin,2024,Non-Incapacitating,53
Martin,2024,Not Injured,211
Martin,2024,Possible Injury,8
Martin,2024,Unknown,1
Mason,2017,Incapacitating Injury,4
Mason,2017,Killed,2
Mason,2017,Non-Incapacitating,4
Mason,2017,Not Injured,20
Mason,2017,Possible Injury,6
Mason,2017,Unknown,1
Mason,2018,Incapacitating Injury,3
Mason,2018,Killed,1
Mason,2018,Non-Incapacitating,7
Mason,2018,Not Injured,19
Mason,2018,Possible Injury,7
Mason,2018,Unknown,1
Mason,2019,Incapacitating Injury,6
Mason,2019,Killed,1
Mason,2019,Non-Incapacitating,9
Mason,2019,Not Injured,23
Mason,2019,Possible Injury,6
Mason,2019,Unknown,1
Mason,2020,Incapacitating Injury,3
Mason,2020,Killed,2
Mason,2020,Non-Incapacitating,6
Mason,2020,Not Injured,23
Mason,2020,Possible Injury,2
Mason,2020,Unknown,1
Mason,2021,Incapacitating Injury,3
Mason,2021,Killed,1
Mason,2021,Non-Incapacitating,3
Mason,2021,Not Injured,23
Mason,2021,Possible Injury,7
Mason,2021,Unknown,1
Mason,2022,Incapacitating Injury,3
Mason,2022,Non-Incapacitating,4
Mason,2022,Not Injured,43
Mason,2022,Possible Injury,10
Mason,2023,Incapacitating Injury,4
Mason,2023,Killed,1
Mason,2023,Non-Incapacitating,3
Mason,2023,Not Injured,36
Mason,2023,Possible Injury,10
Mason,2023,Unknown,2
Mason,2024,Incapacitating Injury,5
Mason,2024,Killed,2
Mason,2024,Non-Incapacitating,3
Mason,2024,Not Injured,35
Mason,2024,Possible Injury,4
Mason,2024,Unknown,1
Matagorda,2017,Incapacitating Injury,39
Matagorda,2017,Killed,8
Matagorda,2017,Non-Incapacitating,86
Matagorda,2017,Not Injured,520
Matagorda,2017,Possible Injury,131
Matagorda,2017,Unknown,65
Matagorda,2018,Incapacitating Injury,35
Matagorda,2018,Killed,6
Matagorda,2018,Non-Incapacitating,85
Matagorda,2018,Not Injured,551
Matagorda,2018,Possible Injury,114
Matagorda,2018,Unknown,60
Matagorda,2019,Incapacitating Injury,36
Matagorda,2019,Killed,10
Matagorda,2019,Non-Incapacitating,91
Matagorda,2019,Not Injured,607
Matagorda,2019,Possible Injury,121
Matagorda,2019,Unknown,45
Matagorda,2020,Incapacitating Injury,35
Matagorda,2020,Killed,9
Matagorda,2020,Non-Incapacitating,77
Matagorda,2020,Not Injured,491
Matagorda,2020,Possible Injury,103
Matagorda,2020,Unknown,51
Matagorda,2021,Incapacitating Injury,40
Matagorda,2021,Killed,10
Matagorda,2021,Non-Incapacitating,120
Matagorda,2021,Not Injured,489
Matagorda,2021,Possible Injury,80
Matagorda,2021,Unknown,40
Matagorda,2022,Incapacitating Injury,36
Matagorda,2022,Killed,6
Matagorda,2022,Non-Incapacitating,72
Matagorda,2022,Not Injured,441
Matagorda,2022,Possible Injury,60
Matagorda,2022,Unknown,47
Matagorda,2023,Incapacitating Injury,40
Matagorda,2023,Killed,5
Matagorda,2023,Non-Incapacitating,83
Matagorda,2023,Not Injured,396
Matagorda,2023,Possible Injury,57
Matagorda,2023,Unknown,25
Matagorda,2024,Incapacitating Injury,35
Matagorda,2024,Killed,11
Matagorda,2024,Non-Incapacitating,79
Matagorda,2024,Not Injured,379
Matagorda,2024,Possible Injury,57
Matagorda,2024,Unknown,27
Maverick,2017,Incapacitating Injury,15
Maverick,2017,Killed,6
Maverick,2017,Non-Incapacitating,45
Maverick,2017,Not Injured,740
Maverick,2017,Possible Injury,131
Maverick,2017,Unknown,30
Maverick,2018,Incapacitating Injury,17
Maverick,2018,Killed,5
Maverick,2018,Non-Incapacitating,20
Maverick,2018,Not Injured,881
Maverick,2018,Possible Injury,212
Maverick,2018,Unknown,70
Maverick,2019,Incapacitating Injury,21
Maverick,2019,Killed,7
Maverick,2019,Non-Incapacitating,20
Maverick,2019,Not Injured,1140
Maverick,2019,Possible Injury,208
Maverick,2019,Unknown,96
Maverick,2020,Incapacitating Injury,10
Maverick,2020,Killed,3
Maverick,2020,Non-Incapacitating,9
Maverick,2020,Not Injured,743
Maverick,2020,Possible Injury,157
Maverick,2020,Unknown,68
Maverick,2021,Incapacitating Injury,17
Maverick,2021,Killed,2
Maverick,2021,Non-Incapacitating,46
Maverick,2021,Not Injured,905
Maverick,2021,Possible Injury,193
Maverick,2021,Unknown,91
Maverick,2022,Incapacitating Injury,13
Maverick,2022,Killed,8
Maverick,2022,Non-Incapacitating,44
Maverick,2022,Not Injured,891
Maverick,2022,Possible Injury,214
Maverick,2022,Unknown,129
Maverick,2023,Incapacitating Injury,18
Maverick,2023,Killed,9
Maverick,2023,Non-Incapacitating,59
Maverick,2023,Not Injured,888
Maverick,2023,Possible Injury,146
Maverick,2023,Unknown,197
Maverick,2024,Incapacitating Injury,20
Maverick,2024,Killed,8
Maverick,2024,Non-Incapacitating,65
Maverick,2024,Not Injured,841
Maverick,2024,Possible Injury,179
Maverick,2024,Unknown,181
Mcculloch,2017,Incapacitating Injury,10
Mcculloch,2017,Non-Incapacitating,17
Mcculloch,2017,Not Injured,125
Mcculloch,2017,Possible Injury,38
Mcculloch,2017,Unknown,5
Mcculloch,2018,Incapacitating Injury,12
Mcculloch,2018,Killed,4
Mcculloch,2018,Non-Incapacitating,24
Mcculloch,2018,Not Injured,107
Mcculloch,2018,Possible Injury,25
Mcculloch,2018,Unknown,6
Mcculloch,2019,Incapacitating Injury,8
Mcculloch,2019,Killed,5
Mcculloch,2019,Non-Incapacitating,10
Mcculloch,2019,Not Injured,80
Mcculloch,2019,Possible Injury,13
Mcculloch,2019,Unknown,3
Mcculloch,2020,Incapacitating Injury,5
Mcculloch,2020,Killed,3
Mcculloch,2020,Non-Incapacitating,6
Mcculloch,2020,Not Injured,30
Mcculloch,2020,Possible Injury,7
Mcculloch,2021,Incapacitating Injury,6
Mcculloch,2021,Killed,1
Mcculloch,2021,Non-Incapacitating,17
Mcculloch,2021,Not Injured,80
Mcculloch,2021,Possible Injury,10
Mcculloch,2021,Unknown,5
Mcculloch,2022,Incapacitating Injury,4
Mcculloch,2022,Killed,5
Mcculloch,2022,Non-Incapacitating,15
Mcculloch,2022,Not Injured,83
Mcculloch,2022,Possible Injury,9
Mcculloch,2022,Unknown,4
Mcculloch,2023,Incapacitating Injury,13
Mcculloch,2023,Killed,1
Mcculloch,2023,Non-Incapacitating,18
Mcculloch,2023,Not Injured,90
Mcculloch,2023,Possible Injury,9
Mcculloch,2023,Unknown,3
Mcculloch,2024,Incapacitating Injury,3
Mcculloch,2024,Killed,3
Mcculloch,2024,Non-Incapacitating,23
Mcculloch,2024,Not Injured,104
Mcculloch,2024,Possible Injury,14
Mcculloch,2024,Unknown,5
Mclennan,2017,Incapacitating Injury,154
Mclennan,2017,Killed,43
Mclennan,2017,Non-Incapacitating,706
Mclennan,2017,Not Injured,3656
Mclennan,2017,Possible Injury,904
Mclennan,2017,Unknown,406
Mclennan,2018,Incapacitating Injury,122
Mclennan,2018,Killed,30
Mclennan,2018,Non-Incapacitating,691
Mclennan,2018,Not Injured,3852
Mclennan,2018,Possible Injury,970
Mclennan,2018,Unknown,492
Mclennan,2019,Incapacitating Injury,141
Mclennan,2019,Killed,37
Mclennan,2019,Non-Incapacitating,735
Mclennan,2019,Not Injured,4165
Mclennan,2019,Possible Injury,1150
Mclennan,2019,Unknown,480
Mclennan,2020,Incapacitating Injury,146
Mclennan,2020,Killed,34
Mclennan,2020,Non-Incapacitating,586
Mclennan,2020,Not Injured,3731
Mclennan,2020,Possible Injury,1031
Mclennan,2020,Unknown,420
Mclennan,2021,Incapacitating Injury,236
Mclennan,2021,Killed,35
Mclennan,2021,Non-Incapacitating,775
Mclennan,2021,Not Injured,4446
Mclennan,2021,Possible Injury,1031
Mclennan,2021,Unknown,448
Mclennan,2022,Incapacitating Injury,191
Mclennan,2022,Killed,39
Mclennan,2022,Non-Incapacitating,804
Mclennan,2022,Not Injured,3925
Mclennan,2022,Possible Injury,958
Mclennan,2022,Unknown,367
Mclennan,2023,Incapacitating Injury,168
Mclennan,2023,Killed,32
Mclennan,2023,Non-Incapacitating,698
Mclennan,2023,Not Injured,3516
Mclennan,2023,Possible Injury,843
Mclennan,2023,Unknown,312
Mclennan,2024,Incapacitating Injury,185
Mclennan,2024,Killed,22
Mclennan,2024,Non-Incapacitating,756
Mclennan,2024,Not Injured,3582
Mclennan,2024,Possible Injury,827
Mclennan,2024,Unknown,306
Mcmullen,2017,Incapacitating Injury,8
Mcmullen,2017,Non-Incapacitating,1
Mcmullen,2017,Not Injured,33
Mcmullen,2017,Possible Injury,7
Mcmullen,2018,Incapacitating Injury,2
Mcmullen,2018,Killed,1
Mcmullen,2018,Non-Incapacitating,4
Mcmullen,2018,Not Injured,46
Mcmullen,2018,Possible Injury,11
Mcmullen,2019,Incapacitating Injury,4
Mcmullen,2019,Killed,2
Mcmullen,2019,Non-Incapacitating,7
Mcmullen,2019,Not Injured,61
Mcmullen,2019,Possible Injury,9
Mcmullen,2020,Incapacitating Injury,5
Mcmullen,2020,Non-Incapacitating,3
Mcmullen,2020,Not Injured,39
Mcmullen,2020,Possible Injury,2
Mcmullen,2021,Non-Incapacitating,8
Mcmullen,2021,Not Injured,27
Mcmullen,2021,Possible Injury,4
Mcmullen,2021,Unknown,1
Mcmullen,2022,Incapacitating Injury,3
Mcmullen,2022,Killed,2
Mcmullen,2022,Non-Incapacitating,3
Mcmullen,2022,Not Injured,31
Mcmullen,2022,Possible Injury,3
Mcmullen,2022,Unknown,1
Mcmullen,2023,Incapacitating Injury,1
Mcmullen,2023,Killed,1
Mcmullen,2023,Non-Incapacitating,6
Mcmullen,2023,Not Injured,40
Mcmullen,2023,Possible Injury,8
Mcmullen,2024,Incapacitating Injury,2
Mcmullen,2024,Killed,2
Mcmullen,2024,Non-Incapacitating,10
Mcmullen,2024,Not Injured,32
Mcmullen,2024,Possible Injury,5
Medina,2017,Incapacitating Injury,24
Medina,2017,Killed,13
Medina,2017,Non-Incapacitating,70
Medina,2017,Not Injured,575
Medina,2017,Possible Injury,116
Medina,2017,Unknown,27
Medina,2018,Incapacitating Injury,19
Medina,2018,Killed,15
Medina,2018,Non-Incapacitating,80
Medina,2018,Not Injured,561
Medina,2018,Possible Injury,104
Medina,2018,Unknown,40
Medina,2019,Incapacitating Injury,16
Medina,2019,Killed,8
Medina,2019,Non-Incapacitating,86
Medina,2019,Not Injured,570
Medina,2019,Possible Injury,140
Medina,2019,Unknown,32
Medina,2020,Incapacitating Injury,15
Medina,2020,Killed,8
Medina,2020,Non-Incapacitating,89
Medina,2020,Not Injured,599
Medina,2020,Possible Injury,90
Medina,2020,Unknown,24
Medina,2021,Incapacitating Injury,42
Medina,2021,Killed,9
Medina,2021,Non-Incapacitating,61
Medina,2021,Not Injured,556
Medina,2021,Possible Injury,101
Medina,2021,Unknown,34
Medina,2022,Incapacitating Injury,31
Medina,2022,Killed,14
Medina,2022,Non-Incapacitating,87
Medina,2022,Not Injured,601
Medina,2022,Possible Injury,114
Medina,2022,Unknown,22
Medina,2023,Incapacitating Injury,29
Medina,2023,Killed,11
Medina,2023,Non-Incapacitating,103
Medina,2023,Not Injured,614
Medina,2023,Possible Injury,91
Medina,2023,Unknown,27
Medina,2024,Incapacitating Injury,33
Medina,2024,Killed,12
Medina,2024,Non-Incapacitating,141
Medina,2024,Not Injured,594
Medina,2024,Possible Injury,89
Medina,2024,Unknown,35
Menard,2017,Incapacitating Injury,5
Menard,2017,Killed,1
Menard,2017,Non-Incapacitating,5
Menard,2017,Not Injured,31
Menard,2017,Possible Injury,19
Menard,2018,Incapacitating Injury,4
Menard,2018,Killed,1
Menard,2018,Non-Incapacitating,4
Menard,2018,Not Injured,31
Menard,2018,Possible Injury,13
Menard,2018,Unknown,1
Menard,2019,Incapacitating Injury,7
Menard,2019,Killed,1
Menard,2019,Non-Incapacitating,4
Menard,2019,Not Injured,42
Menard,2019,Possible Injury,10
Menard,2019,Unknown,1
Menard,2020,Incapacitating Injury,4
Menard,2020,Killed,1
Menard,2020,Non-Incapacitating,6
Menard,2020,Not Injured,29
Menard,2020,Possible Injury,12
Menard,2020,Unknown,1
Menard,2021,Incapacitating Injury,4
Menard,2021,Killed,1
Menard,2021,Non-Incapacitating,2
Menard,2021,Not Injured,26
Menard,2021,Possible Injury,8
Menard,2021,Unknown,1
Menard,2022,Incapacitating Injury,2
Menard,2022,Killed,2
Menard,2022,Non-Incapacitating,11
Menard,2022,Not Injured,34
Menard,2023,Incapacitating Injury,2
Menard,2023,Killed,2
Menard,2023,Non-Incapacitating,5
Menard,2023,Not Injured,28
Menard,2023,Possible Injury,4
Menard,2023,Unknown,1
Menard,2024,Incapacitating Injury,3
Menard,2024,Killed,3
Menard,2024,Non-Incapacitating,12
Menard,2024,Not Injured,60
Menard,2024,Possible Injury,6
Midland,2017,Incapacitating Injury,114
Midland,2017,Killed,37
Midland,2017,Non-Incapacitating,518
Midland,2017,Not Injured,3265
Midland,2017,Possible Injury,561
Midland,2017,Unknown,169
Midland,2018,Incapacitating Injury,105
Midland,2018,Killed,46
Midland,2018,Non-Incapacitating,618
Midland,2018,Not Injured,3930
Midland,2018,Possible Injury,726
Midland,2018,Unknown,211
Midland,2019,Incapacitating Injury,89
Midland,2019,Killed,39
Midland,2019,Non-Incapacitating,602
Midland,2019,Not Injured,3937
Midland,2019,Possible Injury,801
Midland,2019,Unknown,228
Midland,2020,Incapacitating Injury,84
Midland,2020,Killed,26
Midland,2020,Non-Incapacitating,438
Midland,2020,Not Injured,2285
Midland,2020,Possible Injury,460
Midland,2020,Unknown,214
Midland,2021,Incapacitating Injury,97
Midland,2021,Killed,33
Midland,2021,Non-Incapacitating,463
Midland,2021,Not Injured,2470
Midland,2021,Possible Injury,501
Midland,2021,Unknown,236
Midland,2022,Incapacitating Injury,117
Midland,2022,Killed,59
Midland,2022,Non-Incapacitating,453
Midland,2022,Not Injured,2831
Midland,2022,Possible Injury,573
Midland,2022,Unknown,192
Midland,2023,Incapacitating Injury,115
Midland,2023,Killed,41
Midland,2023,Non-Incapacitating,538
Midland,2023,Not Injured,3017
Midland,2023,Possible Injury,605
Midland,2023,Unknown,206
Midland,2024,Incapacitating Injury,104
Midland,2024,Killed,32
Midland,2024,Non-Incapacitating,624
Midland,2024,Not Injured,2963
Midland,2024,Possible Injury,479
Midland,2024,Unknown,160
Milam,2017,Incapacitating Injury,22
Milam,2017,Killed,15
Milam,2017,Non-Incapacitating,81
Milam,2017,Not Injured,329
Milam,2017,Possible Injury,41
Milam,2017,Unknown,17
Milam,2018,Incapacitating Injury,26
Milam,2018,Killed,15
Milam,2018,Non-Incapacitating,68
Milam,2018,Not Injured,283
Milam,2018,Possible Injury,44
Milam,2018,Unknown,20
Milam,2019,Incapacitating Injury,19
Milam,2019,Killed,9
Milam,2019,Non-Incapacitating,58
Milam,2019,Not Injured,281
Milam,2019,Possible Injury,30
Milam,2019,Unknown,15
Milam,2020,Incapacitating Injury,21
Milam,2020,Killed,10
Milam,2020,Non-Incapacitating,73
Milam,2020,Not Injured,257
Milam,2020,Possible Injury,32
Milam,2020,Unknown,12
Milam,2021,Incapacitating Injury,24
Milam,2021,Killed,7
Milam,2021,Non-Incapacitating,82
Milam,2021,Not Injured,290
Milam,2021,Possible Injury,49
Milam,2021,Unknown,19
Milam,2022,Incapacitating Injury,28
Milam,2022,Killed,10
Milam,2022,Non-Incapacitating,65
Milam,2022,Not Injured,282
Milam,2022,Possible Injury,57
Milam,2022,Unknown,12
Milam,2023,Incapacitating Injury,21
Milam,2023,Killed,14
Milam,2023,Non-Incapacitating,66
Milam,2023,Not Injured,310
Milam,2023,Possible Injury,51
Milam,2023,Unknown,15
Milam,2024,Incapacitating Injury,28
Milam,2024,Killed,5
Milam,2024,Non-Incapacitating,56
Milam,2024,Not Injured,315
Milam,2024,Possible Injury,55
Milam,2024,Unknown,13
Mills,2017,Incapacitating Injury,11
Mills,2017,Killed,3
Mills,2017,Non-Incapacitating,13
Mills,2017,Not Injured,59
Mills,2017,Possible Injury,13
Mills,2017,Unknown,2
Mills,2018,Incapacitating Injury,8
Mills,2018,Killed,3
Mills,2018,Non-Incapacitating,19
Mills,2018,Not Injured,87
Mills,2018,Possible Injury,16
Mills,2018,Unknown,4
Mills,2019,Incapacitating Injury,7
Mills,2019,Killed,5
Mills,2019,Non-Incapacitating,18
Mills,2019,Not Injured,48
Mills,2019,Possible Injury,16
Mills,2019,Unknown,2
Mills,2020,Incapacitating Injury,7
Mills,2020,Killed,2
Mills,2020,Non-Incapacitating,15
Mills,2020,Not Injured,55
Mills,2020,Possible Injury,9
Mills,2021,Incapacitating Injury,5
Mills,2021,Killed,4
Mills,2021,Non-Incapacitating,24
Mills,2021,Not Injured,54
Mills,2021,Possible Injury,11
Mills,2021,Unknown,2
Mills,2022,Incapacitating Injury,5
Mills,2022,Killed,3
Mills,2022,Non-Incapacitating,14
Mills,2022,Not Injured,43
Mills,2022,Possible Injury,5
Mills,2023,Incapacitating Injury,5
Mills,2023,Non-Incapacitating,8
Mills,2023,Not Injured,50
Mills,2023,Possible Injury,7
Mills,2023,Unknown,3
Mills,2024,Incapacitating Injury,8
Mills,2024,Non-Incapacitating,16
Mills,2024,Not Injured,52
Mills,2024,Possible Injury,7
Mills,2024,Unknown,2
Mitchell,2017,Incapacitating Injury,13
Mitchell,2017,Killed,5
Mitchell,2017,Non-Incapacitating,19
Mitchell,2017,Not Injured,120
Mitchell,2017,Possible Injury,15
Mitchell,2017,Unknown,2
Mitchell,2018,Incapacitating Injury,8
Mitchell,2018,Killed,5
Mitchell,2018,Non-Incapacitating,16
Mitchell,2018,Not Injured,139
Mitchell,2018,Possible Injury,20
Mitchell,2018,Unknown,1
Mitchell,2019,Incapacitating Injury,2
Mitchell,2019,Killed,4
Mitchell,2019,Non-Incapacitating,13
Mitchell,2019,Not Injured,122
Mitchell,2019,Possible Injury,20
Mitchell,2019,Unknown,3
Mitchell,2020,Incapacitating Injury,2
Mitchell,2020,Killed,4
Mitchell,2020,Non-Incapacitating,15
Mitchell,2020,Not Injured,116
Mitchell,2020,Possible Injury,19
Mitchell,2021,Incapacitating Injury,5
Mitchell,2021,Killed,4
Mitchell,2021,Non-Incapacitating,7
Mitchell,2021,Not Injured,132
Mitchell,2021,Possible Injury,13
Mitchell,2021,Unknown,1
Mitchell,2022,Incapacitating Injury,8
Mitchell,2022,Killed,3
Mitchell,2022,Non-Incapacitating,11
Mitchell,2022,Not Injured,163
Mitchell,2022,Possible Injury,14
Mitchell,2023,Incapacitating Injury,3
Mitchell,2023,Killed,4
Mitchell,2023,Non-Incapacitating,17
Mitchell,2023,Not Injured,134
Mitchell,2023,Possible Injury,14
Mitchell,2023,Unknown,2
Mitchell,2024,Incapacitating Injury,7
Mitchell,2024,Non-Incapacitating,23
Mitchell,2024,Not Injured,145
Mitchell,2024,Possible Injury,13
Mitchell,2024,Unknown,5
Montague,2017,Incapacitating Injury,19
Montague,2017,Killed,6
Montague,2017,Non-Incapacitating,40
Montague,2017,Not Injured,245
Montague,2017,Possible Injury,17
Montague,2017,Unknown,8
Montague,2018,Incapacitating Injury,15
Montague,2018,Killed,6
Montague,2018,Non-Incapacitating,29
Montague,2018,Not Injured,275
Montague,2018,Possible Injury,21
Montague,2018,Unknown,8
Montague,2019,Incapacitating Injury,15
Montague,2019,Killed,9
Montague,2019,Non-Incapacitating,22
Montague,2019,Not Injured,227
Montague,2019,Possible Injury,26
Montague,2019,Unknown,7
Montague,2020,Incapacitating Injury,10
Montague,2020,Killed,5
Montague,2020,Non-Incapacitating,26
Montague,2020,Not Injured,195
Montague,2020,Possible Injury,19
Montague,2020,Unknown,4
Montague,2021,Incapacitating Injury,7
Montague,2021,Killed,8
Montague,2021,Non-Incapacitating,33
Montague,2021,Not Injured,188
Montague,2021,Possible Injury,26
Montague,2021,Unknown,3
Montague,2022,Incapacitating Injury,17
Montague,2022,Killed,4
Montague,2022,Non-Incapacitating,35
Montague,2022,Not Injured,171
Montague,2022,Possible Injury,27
Montague,2022,Unknown,4
Montague,2023,Incapacitating Injury,12
Montague,2023,Killed,7
Montague,2023,Non-Incapacitating,35
Montague,2023,Not Injured,177
Montague,2023,Possible Injury,37
Montague,2023,Unknown,1
Montague,2024,Incapacitating Injury,9
Montague,2024,Killed,8
Montague,2024,Non-Incapacitating,26
Montague,2024,Not Injured,168
Montague,2024,Possible Injury,25
Montague,2024,Unknown,4
Montgomery,2017,Incapacitating Injury,293
Montgomery,2017,Killed,52
Montgomery,2017,Non-Incapacitating,1079
Montgomery,2017,Not Injured,7054
Montgomery,2017,Possible Injury,1483
Montgomery,2017,Unknown,348
Montgomery,2018,Incapacitating Injury,208
Montgomery,2018,Killed,48
Montgomery,2018,Non-Incapacitating,1097
